image_path,label
train/Tomato___Early_blight/535c3c4f-c082-4dd7-a98b-2e16cb377d89___RS_Erly.B 7770.JPG,Tomato___Early_blight
train/Tomato___Early_blight/a8d93308-45b8-46e0-b708-02c325d6b027___RS_Erly.B 9535.JPG,Tomato___Early_blight
train/Tomato___Early_blight/9cb2abac-0c5b-4b49-ad84-d97805de271c___RS_Erly.B 7457.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396.JPG,Tomato___Early_blight
train/Tomato___Early_blight/84e8f373-1499-4e1e-afcc-ca5ec48d661c___RS_Erly.B 6440.JPG,Tomato___Early_blight
train/Tomato___Early_blight/171b6622-c111-4fe9-b3f9-12b12ee0db06___RS_Erly.B 7836.JPG,Tomato___Early_blight
train/Tomato___Early_blight/dc6eeebe-ebc4-406c-b5df-f4861f491db8___RS_Erly.B 9615.JPG,Tomato___Early_blight
train/Tomato___Early_blight/9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B 7425.JPG,Tomato___Early_blight
train/Tomato___Early_blight/9302786b-4392-4e54-a7a1-c6c39043caaf___RS_Erly.B 8329.JPG,Tomato___Early_blight
train/Tomato___Early_blight/90fd6e55-0c2c-4c8e-8742-5a87bc669633___RS_Erly.B 7356.JPG,Tomato___Early_blight
train/Tomato___Early_blight/3b1caf5d-9b90-4adc-bde6-8a16af479f0a___RS_Erly.B 8270.JPG,Tomato___Early_blight
train/Tomato___Early_blight/fa5e382e-d1ad-42f9-a4e5-afb343f77a53___RS_Erly.B 9453.JPG,Tomato___Early_blight
train/Tomato___Early_blight/22b653c4-9e15-4081-8ece-9b5950a94120___RS_Erly.B 7814.JPG,Tomato___Early_blight
train/Tomato___Early_blight/0e03c87e-b43f-4cfe-a837-71306c68f4c0___RS_Erly.B 7733.JPG,Tomato___Early_blight
train/Tomato___Early_blight/803ac166-670f-4cad-9f37-e36eea3118d9___RS_Erly.B 9457.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1d1d79c6-824d-4c48-bd59-c83a5cf29229___RS_Erly.B 9547.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272.JPG,Tomato___Early_blight
train/Tomato___Early_blight/98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449.JPG,Tomato___Early_blight
train/Tomato___Early_blight/f4d4fe0b-d711-4a2c-b331-213787eda9b0___RS_Erly.B 6665.JPG,Tomato___Early_blight
train/Tomato___Early_blight/90ede7d6-c45b-4a97-8e77-9e8f66206418___RS_Erly.B 9581.JPG,Tomato___Early_blight
train/Tomato___Early_blight/605ce000-1122-45ae-8742-93a7de8c712c___RS_Erly.B 7627.JPG,Tomato___Early_blight
train/Tomato___Early_blight/04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.JPG,Tomato___Early_blight
train/Tomato___Early_blight/12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B 6372.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1c71757d-d351-4016-b5bb-06a63d0f2e24___RS_Erly.B 6388.JPG,Tomato___Early_blight
train/Tomato___Early_blight/4d007f46-814a-4cec-93d4-0be4b32a9ed6___RS_Erly.B 6495.JPG,Tomato___Early_blight
train/Tomato___Early_blight/4e5f8530-2696-433d-91ec-5f53488b1d18___RS_Erly.B 8299.JPG,Tomato___Early_blight
train/Tomato___Early_blight/fdc50285-836e-4707-a17d-388b8179c87c___RS_Erly.B 7812.JPG,Tomato___Early_blight
train/Tomato___Early_blight/74354e66-6888-4fac-8984-b8f887df2d86___RS_Erly.B 7578.JPG,Tomato___Early_blight
train/Tomato___Early_blight/c87a666a-07bb-44cc-952a-33d69f075e14___RS_Erly.B 7631.JPG,Tomato___Early_blight
train/Tomato___Early_blight/3d9a4538-4797-45fe-8cff-104237e19368___RS_Erly.B 7729.JPG,Tomato___Early_blight
train/Tomato___Early_blight/6ceca8a9-a257-4238-a779-bdb0dccc528e___RS_Erly.B 7604.JPG,Tomato___Early_blight
train/Tomato___Early_blight/d4d20c99-4cf3-4ecc-95ae-a964560cfeed___RS_Erly.B 9604.JPG,Tomato___Early_blight
train/Tomato___Early_blight/68f9f67d-e84a-4551-871c-7b56aab9defc___RS_Erly.B 7693.JPG,Tomato___Early_blight
train/Tomato___Early_blight/30542417-544f-4bd5-9fa6-bdeb844c11a4___RS_Erly.B 6454.JPG,Tomato___Early_blight
train/Tomato___Early_blight/32065728-b0b0-4840-b2cc-7461b371e57f___RS_Erly.B 6407.JPG,Tomato___Early_blight
train/Tomato___Early_blight/ef68398c-ec92-4e44-961a-5ec1a29d3c28___RS_Erly.B 9620.JPG,Tomato___Early_blight
train/Tomato___Early_blight/4c5f5a51-0ea2-477b-a0bf-e0d511f53e87___RS_Erly.B 6397.JPG,Tomato___Early_blight
train/Tomato___Early_blight/c63ff9c7-0422-4a71-8727-7c2581fdee6e___RS_Erly.B 9406.JPG,Tomato___Early_blight
train/Tomato___Early_blight/df86b9f1-3871-4139-be7d-928bd3e6d642___RS_Erly.B 7497.JPG,Tomato___Early_blight
train/Tomato___Early_blight/a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B 7550.JPG,Tomato___Early_blight
train/Tomato___Early_blight/c2a64948-bda7-4a89-aec6-be714ba7cf99___RS_Erly.B 8330.JPG,Tomato___Early_blight
train/Tomato___Early_blight/a47435d5-cd96-4f92-96b9-edd35046c88f___RS_Erly.B 6390.JPG,Tomato___Early_blight
train/Tomato___Early_blight/2586a260-ecf6-40e8-aa11-4b8a50845575___RS_Erly.B 7833.JPG,Tomato___Early_blight
train/Tomato___Early_blight/5fdc3c4f-b88a-4aef-8a56-87336f220ff4___RS_Erly.B 6376.JPG,Tomato___Early_blight
train/Tomato___Early_blight/420da335-510d-4e55-ac9c-2cad3530ad68___RS_Erly.B 8442.JPG,Tomato___Early_blight
train/Tomato___Early_blight/70ef7eee-0584-44fc-9c5d-95b504554266___RS_Erly.B 7709.JPG,Tomato___Early_blight
train/Tomato___Early_blight/55d4f7b2-17d3-4987-92fe-6aff1a8c4f3a___RS_Erly.B 7558.JPG,Tomato___Early_blight
train/Tomato___Early_blight/5688c1fd-cd1f-4fb5-9e0b-d12c0c095023___RS_Erly.B 9511.JPG,Tomato___Early_blight
train/Tomato___Early_blight/ccd788af-4fd4-46a5-96af-c6ad44314d45___RS_Erly.B 8436.JPG,Tomato___Early_blight
train/Tomato___Early_blight/25b96058-36c9-4213-bb16-088e76cb30b1___RS_Erly.B 9417.JPG,Tomato___Early_blight
train/Tomato___Early_blight/da84925b-554a-465d-bdb2-91851f77d5ce___RS_Erly.B 9420.JPG,Tomato___Early_blight
train/Tomato___Early_blight/baea464c-e54b-4e22-8bbc-8047d19ed0cf___RS_Erly.B 8323.JPG,Tomato___Early_blight
train/Tomato___Early_blight/51764eb9-fb8b-4c8a-9c30-3b474d659751___RS_Erly.B 7529.JPG,Tomato___Early_blight
train/Tomato___Early_blight/ed8eb85d-c4fa-4403-8b97-148ec0ac0661___RS_Erly.B 7642.JPG,Tomato___Early_blight
train/Tomato___Early_blight/0fc8cb27-a10f-4587-a91d-4dbec9f839c7___RS_Erly.B 7715.JPG,Tomato___Early_blight
train/Tomato___Early_blight/ca7035fa-f55d-49c7-9d89-3d513c8e35b1___RS_Erly.B 7556.JPG,Tomato___Early_blight
train/Tomato___Early_blight/21f9a0a5-b145-40e7-8884-df2bb52eb592___RS_Erly.B 7391.JPG,Tomato___Early_blight
train/Tomato___Early_blight/9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1e08cf06-c20b-47bc-8773-a22cc730aa04___RS_Erly.B 8228.JPG,Tomato___Early_blight
train/Tomato___Early_blight/4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,Tomato___Early_blight
train/Tomato___Early_blight/3537d467-9926-49dc-8d11-74a76b196354___RS_Erly.B 7665.JPG,Tomato___Early_blight
train/Tomato___Early_blight/08fe6531-bb66-4e0a-98b3-4b86a794f9f9___RS_Erly.B 7483.JPG,Tomato___Early_blight
train/Tomato___Early_blight/de96e7a2-6de3-4699-9680-9eb4d4e215c8___RS_Erly.B 9445.JPG,Tomato___Early_blight
train/Tomato___Early_blight/3c5b8470-8596-44bf-baa3-164a03e1c818___RS_Erly.B 9611.JPG,Tomato___Early_blight
train/Tomato___Early_blight/72e0c27a-891e-4864-a473-c44d578ad2ed___RS_Erly.B 7622.JPG,Tomato___Early_blight
train/Tomato___Early_blight/552787d3-3937-4ee5-9824-6b78e90e5cbb___RS_Erly.B 7510.JPG,Tomato___Early_blight
train/Tomato___Early_blight/62ce29f9-81ea-4616-8562-22a5830b3286___RS_Erly.B 7436.JPG,Tomato___Early_blight
train/Tomato___Early_blight/7dc08826-98ed-4885-abfe-85beedbd8cab___RS_Erly.B 9498.JPG,Tomato___Early_blight
train/Tomato___Early_blight/427229e9-359c-49c5-8dfd-b721a3802899___RS_Erly.B 7861.JPG,Tomato___Early_blight
train/Tomato___Early_blight/0bb52721-51a6-4343-8c54-de15cedf8e5c___RS_Erly.B 7572.JPG,Tomato___Early_blight
train/Tomato___Early_blight/d418610e-e676-4722-b84a-6de973499fa9___RS_Erly.B 9425.JPG,Tomato___Early_blight
train/Tomato___Early_blight/ee69b7e2-34d6-455f-97f6-6f5c06216131___RS_Erly.B 7478.JPG,Tomato___Early_blight
train/Tomato___Early_blight/bdf7f885-1619-4b3f-bba8-e97896af0de5___RS_Erly.B 7819.JPG,Tomato___Early_blight
train/Tomato___Early_blight/65bc0e3e-39a0-4fde-a9b3-65d2dd7dd63e___RS_Erly.B 7485.JPG,Tomato___Early_blight
train/Tomato___Early_blight/e7d248e4-a5e5-431f-9061-6383c14d8526___RS_Erly.B 7426.JPG,Tomato___Early_blight
train/Tomato___Early_blight/e6645f63-afc8-416a-a4cb-0f5c719476ae___RS_Erly.B 6419.JPG,Tomato___Early_blight
train/Tomato___Early_blight/ef1bea6d-41dd-4f88-9a5e-854abf1a5101___RS_Erly.B 9539.JPG,Tomato___Early_blight
train/Tomato___Early_blight/4283992b-ab8a-41aa-baeb-17a5b0f75af1___RS_Erly.B 7621.JPG,Tomato___Early_blight
train/Tomato___Early_blight/eaf0d111-089a-4808-a34c-dd40e3bb4db4___RS_Erly.B 8393.JPG,Tomato___Early_blight
train/Tomato___Early_blight/cb0e04ea-9d44-4c3f-b528-d7aa32aa0b85___RS_Erly.B 7850.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1de17623-e625-4a3a-91e8-64973e6d09fd___RS_Erly.B 9577.JPG,Tomato___Early_blight
train/Tomato___Early_blight/1c9e0f1a-7314-449c-9482-9059684ac82d___RS_Erly.B 7840.JPG,Tomato___Early_blight
train/Tomato___Early_blight/42d072db-d17e-4050-882a-6a8d1c1ede05___RS_Erly.B 8430.JPG,Tomato___Early_blight
train/Tomato___Early_blight/5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378.JPG,Tomato___Early_blight
train/Tomato___Early_blight/5bbfc062-042e-4929-98ba-fd034a03092d___RS_Erly.B 7581.JPG,Tomato___Early_blight
train/Tomato___Early_blight/c03bec63-8b1d-42ef-90d5-5dff0c2455ea___RS_Erly.B 9555.JPG,Tomato___Early_blight
train/Tomato___Early_blight/0bd357fe-1e54-4c65-979c-e894e0b8a3aa___RS_Erly.B 8328.JPG,Tomato___Early_blight
train/Tomato___Early_blight/42ef04d9-9bea-4bd2-9ea4-54cb16c9be24___RS_Erly.B 9616.JPG,Tomato___Early_blight
train/Tomato___Early_blight/611a3c58-8a99-401e-9745-592b55bddb85___RS_Erly.B 7679.JPG,Tomato___Early_blight
train/Tomato___Early_blight/8597694d-3162-40ab-9f5b-e8c7cf03e045___RS_Erly.B 9485.JPG,Tomato___Early_blight
train/Tomato___Early_blight/8b2de2f4-1f12-46a7-ae3c-85fe9bd6ab6e___RS_Erly.B 7574.JPG,Tomato___Early_blight
train/Tomato___Early_blight/96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821.JPG,Tomato___Early_blight
train/Tomato___Late_blight/4eecda06-df95-4222-b91f-b92111dd0b38___RS_Late.B 6070.JPG,Tomato___Late_blight
train/Tomato___Late_blight/718abdbd-f884-4d86-aa62-96275f9b6241___RS_Late.B 6065.JPG,Tomato___Late_blight
train/Tomato___Late_blight/35bf2b79-f0c4-471c-95ee-2f32df6b8dc6___GHLB2 Leaf 8854.JPG,Tomato___Late_blight
train/Tomato___Late_blight/1f73406a-14e8-4be2-8450-9379d4f9b2b5___GHLB2 Leaf 9062.JPG,Tomato___Late_blight
train/Tomato___Late_blight/2ab0515e-1f93-4c3b-991a-6cf131661c22___GHLB2 Leaf 8629.JPG,Tomato___Late_blight
train/Tomato___Late_blight/71dc2643-35ec-4660-99ba-e2dbb3b82229___GHLB2 Leaf 8983.JPG,Tomato___Late_blight
train/Tomato___Late_blight/0bb05a47-55a2-4c23-9dd2-3a5abf17c9f4___GHLB Leaf 5 Day 1.JPG,Tomato___Late_blight
train/Tomato___Late_blight/838c4952-8d91-44b9-905d-96b065683f21___RS_Late.B 6038.JPG,Tomato___Late_blight
train/Tomato___Late_blight/4b115bc3-911c-4e98-b948-a6a360f06a87___GHLB_PS Leaf 25 Day 9.jpg,Tomato___Late_blight
train/Tomato___Late_blight/0736fe9f-bd15-4a85-ab6e-2b570b10f377___GHLB2 Leaf 64.1.JPG,Tomato___Late_blight
train/Tomato___Late_blight/c0eb1cc5-185a-4f20-b8cd-a3943cd9588b___RS_Late.B 6541.JPG,Tomato___Late_blight
train/Tomato___Late_blight/dadc7e0f-8caf-4db0-9a05-f4b724c73bc2___GHLB2 Leaf 8685.JPG,Tomato___Late_blight
train/Tomato___Late_blight/283ff0be-6e5e-4b4e-bf21-639780b77ffc___GHLB2 Leaf 8636.JPG,Tomato___Late_blight
train/Tomato___Late_blight/a5f089d1-5a8e-4c1f-bcc2-c1154c28e824___GHLB2 Leaf 8926.JPG,Tomato___Late_blight
train/Tomato___Late_blight/3ae2b5f3-a42f-49b1-8d27-dcfaaeda602f___GHLB2 Leaf 8840.JPG,Tomato___Late_blight
train/Tomato___Late_blight/94531b7b-15e2-4cd3-b6c2-cb3df21c9848___GHLB2 Leaf 8559.JPG,Tomato___Late_blight
train/Tomato___Late_blight/9b75e0b6-342b-4409-a02d-598e661160a6___GHLB2 Leaf 75.JPG,Tomato___Late_blight
train/Tomato___Late_blight/cb3bd866-dd84-4f7e-9226-b4a2a2c7f2ae___GH_HL Leaf 173.2.JPG,Tomato___Late_blight
train/Tomato___Late_blight/a58b9916-46bd-49c2-b26e-de46080fdeee___GHLB2 Leaf 8879.JPG,Tomato___Late_blight
train/Tomato___Late_blight/aaf3ef60-bfd0-4a42-b558-7aef535db7fb___GHLB Leaf 2.5 Day 13.JPG,Tomato___Late_blight
train/Tomato___Late_blight/0a39aa48-3f94-4696-9e43-ff4a93529dc3___RS_Late.B 5103.JPG,Tomato___Late_blight
train/Tomato___Late_blight/3d9cca85-96cf-4186-b863-933bbbbc8075___GHLB2 Leaf 117.4.JPG,Tomato___Late_blight
train/Tomato___Late_blight/c9fa4b23-358b-4df7-a457-79573e018906___GHLB2 Leaf 8870.JPG,Tomato___Late_blight
train/Tomato___Late_blight/673d1b55-7e61-4a3c-9d2d-edc4307f7a42___GHLB2 Leaf 121.1.JPG,Tomato___Late_blight
train/Tomato___Late_blight/b96d76c8-4ad5-4bfb-bb21-faed3215583e___GHLB2 Leaf 8723.JPG,Tomato___Late_blight
train/Tomato___Late_blight/82090f30-20fa-4c5e-9bcc-9cfe7d64b56a___RS_Late.B 5395.JPG,Tomato___Late_blight
train/Tomato___Late_blight/34ce281a-ca92-4f89-a074-157fcedabf4c___RS_Late.B 5590.JPG,Tomato___Late_blight
train/Tomato___Late_blight/90b4fa52-1f63-466f-ab26-e2b180935c94___RS_Late.B 6323.JPG,Tomato___Late_blight
train/Tomato___Late_blight/736c244e-cbeb-406a-bd0e-9a86675b99fc___RS_Late.B 4972.JPG,Tomato___Late_blight
train/Tomato___Late_blight/4f47d31b-0890-49a7-ab33-8b5865cb8843___GHLB2 Leaf 80.JPG,Tomato___Late_blight
train/Tomato___Late_blight/d491156d-bcb8-47b9-b6b9-3f1d2dc1777f___GHLB2 Leaf 8779.JPG,Tomato___Late_blight
train/Tomato___Late_blight/39c5ef21-730a-4e51-9eb0-a7639295c116___RS_Late.B 5157.JPG,Tomato___Late_blight
train/Tomato___Late_blight/2164b3f8-102c-481c-9d89-7e2f6087a121___RS_Late.B 5065.JPG,Tomato___Late_blight
train/Tomato___Late_blight/ce3f895d-e031-4ed9-ac40-7f6550894bff___GHLB_PS Leaf 52.1 Day 18.jpg,Tomato___Late_blight
train/Tomato___Late_blight/e5b81597-d794-40e5-8f14-0b5792c4a680___RS_Late.B 6757.JPG,Tomato___Late_blight
train/Tomato___Late_blight/0b6caac4-cc62-4c46-9de4-1815a0aa6dbe___GHLB2 Leaf 8799.JPG,Tomato___Late_blight
train/Tomato___Late_blight/a94e64ec-e8fa-4814-a8d9-3a45c769a462___GHLB2 Leaf 8543.JPG,Tomato___Late_blight
train/Tomato___Late_blight/a93d975c-6992-4f12-b454-5b3268961e20___RS_Late.B 4892.JPG,Tomato___Late_blight
train/Tomato___Late_blight/97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg,Tomato___Late_blight
train/Tomato___Late_blight/07d7ad48-0740-4cf5-9a26-91fd9296d6b3___RS_Late.B 5464.JPG,Tomato___Late_blight
train/Tomato___Late_blight/4505676e-d70e-460e-bac1-ce20d94f3944___GHLB2 Leaf 158.2.JPG,Tomato___Late_blight
train/Tomato___Late_blight/edec546b-3d6b-40e1-a11e-fb03a34cad5a___GHLB2 Leaf 8613.JPG,Tomato___Late_blight
train/Tomato___Late_blight/aa5594a4-0679-4f85-bc2e-ff65342aaca1___GHLB2 Leaf 71.JPG,Tomato___Late_blight
train/Tomato___Late_blight/4f4ae955-8ed2-4eae-b013-bc26ae5e91b0___GHLB2 Leaf 91.JPG,Tomato___Late_blight
train/Tomato___Late_blight/fb5dc387-cb1d-49bb-b81e-58d60705a2fd___GHLB_PS Leaf 1.3 Day 16.jpg,Tomato___Late_blight
train/Tomato___Late_blight/a5fbcb1e-c1f2-4cc9-b69b-24ce89f7ec7a___RS_Late.B 5585.JPG,Tomato___Late_blight
train/Tomato___Late_blight/a93a7ca0-3ed4-4d86-9441-49a6d605c26d___GHLB_PS Leaf 26 Day 9.jpg,Tomato___Late_blight
train/Tomato___Late_blight/1db51a76-0e89-45c6-8f00-9262c1c7732e___GHLB2ES Leaf 139.JPG,Tomato___Late_blight
train/Tomato___Late_blight/7048f52e-7b68-43d2-81d7-a146d5a73407___GHLB2 Leaf 8708.JPG,Tomato___Late_blight
train/Tomato___Late_blight/9ec6c8fd-4dfe-4dc6-bc1f-72488053da67___GHLB Leaf 2.4 Day 12.JPG,Tomato___Late_blight
train/Tomato___Late_blight/73901132-ade5-4705-9760-c2adcb396cda___RS_Late.B 7065.JPG,Tomato___Late_blight
train/Tomato___Late_blight/083bd43d-7dcb-4f3c-a0ca-6de1f468c9ef___RS_Late.B 5173.JPG,Tomato___Late_blight
train/Tomato___Late_blight/58e44a1a-8c19-4a83-834e-c40474a2cd51___GHLB2 Leaf 55.1.JPG,Tomato___Late_blight
train/Tomato___Late_blight/598065c7-92a5-4497-849f-4707afb0c282___RS_Late.B 5419.JPG,Tomato___Late_blight
train/Tomato___Late_blight/7e322351-379f-4b07-8001-01baf6bf589c___RS_Late.B 7038.JPG,Tomato___Late_blight
train/Tomato___Late_blight/aa48f118-9636-4320-99d5-a2a668038683___GHLB2 Leaf 8601.JPG,Tomato___Late_blight
train/Tomato___Late_blight/4710d5cd-08f7-44ae-91c1-99204f1c135b___RS_Late.B 6132.JPG,Tomato___Late_blight
train/Tomato___Late_blight/04da342d-5952-4f2f-b19c-14cdc7fcb07b___GHLB2 Leaf 8716.JPG,Tomato___Late_blight
train/Tomato___Late_blight/6a8491a0-12a0-490e-9947-487a3c0b13fe___RS_Late.B 5349.JPG,Tomato___Late_blight
train/Tomato___Late_blight/88a90e6d-c7d6-4ecb-a52f-c9ac596e39ee___GHLB2 Leaf 8648.JPG,Tomato___Late_blight
train/Tomato___Late_blight/e920998f-6980-4011-90f7-78fdc1c4eaad___RS_Late.B 6118.JPG,Tomato___Late_blight
train/Tomato___Late_blight/09d2deda-7403-489f-b723-5ae5e00e2311___GHLB2 Leaf 8756.JPG,Tomato___Late_blight
train/Tomato___Late_blight/c2180e2a-653d-4f7d-b2a0-10208ff7829f___RS_Late.B 6368.JPG,Tomato___Late_blight
train/Tomato___Late_blight/43bf836c-132e-493f-b01e-3f1b44d84f47___RS_Late.B 6577.JPG,Tomato___Late_blight
train/Tomato___Late_blight/1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1.JPG,Tomato___Late_blight
train/Tomato___Late_blight/89d2801e-6359-4079-a4c2-0df4718d7800___GHLB_PS Leaf 1 Day 8.jpg,Tomato___Late_blight
train/Tomato___Late_blight/42925d12-5478-4773-acdd-88b8361f8bb9___RS_Late.B 5458.JPG,Tomato___Late_blight
train/Tomato___Late_blight/3e7acc8a-73b1-4c21-bc67-bb6e65c4d373___GHLB Leaf 8.1 Day 12.JPG,Tomato___Late_blight
train/Tomato___Late_blight/44728e89-49f7-435e-b4d9-a64a7a3f2317___RS_Late.B 7116.JPG,Tomato___Late_blight
train/Tomato___Late_blight/ecb763a0-f905-48f2-a142-afa120068c82___GHLB2ES Leaf 119.2.JPG,Tomato___Late_blight
train/Tomato___Late_blight/d11994f7-7c51-41b1-8225-c628e0e15885___GHLB2 Leaf 8683.JPG,Tomato___Late_blight
train/Tomato___Late_blight/1ab30bde-88a4-4e29-855e-fa7a6ec1e226___RS_Late.B 5145.JPG,Tomato___Late_blight
train/Tomato___Late_blight/f52d0ec5-4bc7-4a32-b9a1-6930b6c3477d___RS_Late.B 6501.JPG,Tomato___Late_blight
train/Tomato___Late_blight/3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13.JPG,Tomato___Late_blight
train/Tomato___Late_blight/cbba9493-51c1-4cad-b194-0ca6ac3a3059___RS_Late.B 6773.JPG,Tomato___Late_blight
train/Tomato___Late_blight/41060f54-6ae7-4225-8c38-54490be4705d___RS_Late.B 7097.JPG,Tomato___Late_blight
train/Tomato___Late_blight/7e10e4ed-19e9-4e89-a936-4b2bb30d4e90___GHLB_PS Leaf 1 Day 13.jpg,Tomato___Late_blight
train/Tomato___Late_blight/9781d9ef-a5b7-46e9-a763-a2b03b4d703f___RS_Late.B 6885.JPG,Tomato___Late_blight
train/Tomato___Late_blight/b461fd42-7a0c-4b61-adb5-278f77dbc61a___RS_Late.B 5404.JPG,Tomato___Late_blight
train/Tomato___Late_blight/98586693-fe1f-4ea0-8e27-4501b61cf09b___GHLB_PS Leaf 23.5 Day 13.jpg,Tomato___Late_blight
train/Tomato___Late_blight/c91400cf-83f0-4472-9504-3234ccecf65c___RS_Late.B 5218.JPG,Tomato___Late_blight
train/Tomato___Late_blight/0990b491-dd31-4b62-aa5a-c7bce97d552c___RS_Late.B 5558.JPG,Tomato___Late_blight
train/Tomato___Late_blight/eb7dd120-4002-4c01-a06a-1b32ad93a7a3___GHLB2 Leaf 9110.JPG,Tomato___Late_blight
train/Tomato___Late_blight/625f3869-3610-4ad5-9630-6e00aa8596fc___RS_Late.B 6204.JPG,Tomato___Late_blight
train/Tomato___Late_blight/6e45480a-127e-4173-9402-7b724728a139___RS_Late.B 4837.JPG,Tomato___Late_blight
train/Tomato___Late_blight/6b7f4762-88d6-4e85-8fad-57ca4083ec89___GHLB_PS Leaf 8.1 Day 9.jpg,Tomato___Late_blight
train/Tomato___Late_blight/076b2ce4-1c8f-42a6-9f7d-b0be9c0a01cd___RS_Late.B 5108.JPG,Tomato___Late_blight
train/Tomato___Late_blight/997f68ef-5b78-40e8-a2d2-a91f304cd9c5___RS_Late.B 4944.JPG,Tomato___Late_blight
train/Tomato___Late_blight/a87b8e0c-2279-4cf7-85a4-0fba63130902___RS_Late.B 5323.JPG,Tomato___Late_blight
train/Tomato___Late_blight/7e91b898-a643-43f9-bf06-34f364c7d501___GHLB2 Leaf 8632.JPG,Tomato___Late_blight
train/Tomato___Late_blight/85a581dc-108b-4ca0-9f34-f8b2baeccbe6___GHLB2 Leaf 8788.JPG,Tomato___Late_blight
train/Tomato___Late_blight/2e62a850-078e-44ce-ac30-6b940479e017___RS_Late.B 6080.JPG,Tomato___Late_blight
train/Tomato___Late_blight/909832a0-b9f8-4624-894f-16b200489acb___GHLB2 Leaf 161.JPG,Tomato___Late_blight
train/Tomato___Late_blight/e35dbe92-b70f-40ee-bd8a-a12ae07682a2___GHLB2 Leaf 9109.JPG,Tomato___Late_blight
train/Tomato___Late_blight/5a701380-2b9d-4dc4-9376-56ff0361a1dd___GHLB2 Leaf 8871.JPG,Tomato___Late_blight
train/Tomato___Late_blight/dbd83a4e-d95f-4ffe-8257-eaaa638b06a7___RS_Late.B 6548.JPG,Tomato___Late_blight
train/Tomato___Late_blight/ce90a66b-6d07-4fc1-89bd-af0de0c5dee1___GHLB2 Leaf 108.JPG,Tomato___Late_blight
train/Tomato___Late_blight/3889dc64-ba9e-4ac1-b6e3-06d5c84bee0a___GHLB2 Leaf 8866.JPG,Tomato___Late_blight
train/Tomato___Late_blight/29e99d11-44d0-4c6c-8183-c3e7be56ce58___RS_Late.B 7093.JPG,Tomato___Late_blight
train/Tomato___Late_blight/127f2df5-4da2-40ef-ba65-91a732f2498e___GHLB_PS Leaf 40.1 Day 18.jpg,Tomato___Late_blight
train/Tomato___Leaf_Mold/722e11c3-9b08-4192-9ad0-142e9240914c___Crnl_L.Mold 8920.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/f519ceb3-e49b-4be9-81fa-20fea299b49e___Crnl_L.Mold 9088.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/697ae68d-7932-4320-a28e-c8228cd23f50___Crnl_L.Mold 8629.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/86e78083-2854-495e-85af-1c1c61c6ddae___Crnl_L.Mold 8954.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/7e0c6168-99d7-4b8f-84fa-045b4bb798c5___Crnl_L.Mold 6830.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/544d95c7-34a8-442b-8471-3071612ec4ae___Crnl_L.Mold 8881.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/e52cddad-4c37-4f76-99fe-332801a1cb54___Crnl_L.Mold 6949.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/47368e87-9afe-4943-8929-e5e8a652bf60___Crnl_L.Mold 8950.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/d3f5e817-d531-4f9b-ac58-a9bf80518f85___Crnl_L.Mold 8988.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/69468833-8b43-4e43-8ebf-b86adcaeee0d___Crnl_L.Mold 6880.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/f6c11a02-6f44-4e15-aab8-50cb8d79bc62___Crnl_L.Mold 9166.JPG,Tomato___Leaf_Mold
train/Tomato___Leaf_Mold/44e7d155-8e61-4620-8442-132abc23ca58___Crnl_L.Mold 6598.JPG,Tomato___Leaf_Mold
